Exam_index_glob,SS_index_glob,r_KOP_glob,T_KOP_glob,m_KOP_glob,t0_KOP_glob,r2_KOP_glob,Chirp_SS_f3,Chirp_SS_f4,Chirp_SS_c3,Chirp_SS_c4,Chirp_SS_p3,Chirp_SS_p4,Chirp_SS_o1,Chirp_SS_o2,Chirp_SS_glob,Freq_SS_f3,Freq_SS_f4,Freq_SS_c3,Freq_SS_c4,Freq_SS_p3,Freq_SS_p4,Freq_SS_o1,Freq_SS_o2,Freq_SS_glob,Time_Prop_f3f4,Time_Prop_f3c3,Time_Prop_f3c4,Time_Prop_f3p3,Time_Prop_f3p4,Time_Prop_f3o1,Time_Prop_f3o2,Time_Prop_f4c3,Time_Prop_f4c4,Time_Prop_f4p3,Time_Prop_f4p4,Time_Prop_f4o1,Time_Prop_f4o2,Time_Prop_c3c4,Time_Prop_c3p3,Time_Prop_c3p4,Time_Prop_c3o1,Time_Prop_c3o2,Time_Prop_c4p3,Time_Prop_c4p4,Time_Prop_c4o1,Time_Prop_c4o2,Time_Prop_p3p4,Time_Prop_p3o1,Time_Prop_p3o2,Time_Prop_p4o1,Time_Prop_p4o2,Time_Prop_o1o2,Veloc_Prop_glob,Timeloc_Prop_glob,Envmax_Prop_f3,Envmax_Prop_f4,Envmax_Prop_c3,Envmax_Prop_c4,Envmax_Prop_p3,Envmax_Prop_p4,Envmax_Prop_o1,Envmax_Prop_o2,Durac_Prop_f3,Durac_Prop_f4,Durac_Prop_c3,Durac_Prop_c4,Durac_Prop_p3,Durac_Prop_p4,Durac_Prop_o1,Durac_Prop_o2,Durac_Prop_glob,Idurac_Prop_f3,Idurac_Prop_f4,Idurac_Prop_c3,Idurac_Prop_c4,Idurac_Prop_p3,Idurac_Prop_p4,Idurac_Prop_o1,Idurac_Prop_o2,Idurac_Prop_glob,Timemax_Prop_f3,Timemax_Prop_f4,Timemax_Prop_c3,Timemax_Prop_c4,Timemax_Prop_p3,Timemax_Prop_p4,Timemax_Prop_o1,Timemax_Prop_o2,Deltafrac_Freq_f3,Deltafrac_Freq_f4,Deltafrac_Freq_c3,Deltafrac_Freq_c4,Deltafrac_Freq_p3,Deltafrac_Freq_p4,Deltafrac_Freq_o1,Deltafrac_Freq_o2
71126,16,0.90677859,0.064264386,0.66671624,0.98767964,0.81427843,-1.4112,-1.49,-0.83042,-1.6128,-0.74707,-0.54142,-0.69343,0.64368,-0.8353325,12,12,12,12.5,12,13,12.5,13,12.375,-0.757812,-0.0773438,0.283594,-1.08281,0.292969,-1.80625,-1.51094,-0.360938,0.753906,-0.353125,-0.0992187,-1.91719,-1.94531,1.41328,-0.0789062,0.29375,-1.78125,-1.50156,-1.41562,-0.0304687,-1.87187,-1.48359,0.971875,-0.832812,0.921094,-1.84688,-1.8625,1.74531,8.43411,1040.5156,12.24622,6.4120025,10.050423,5.8789394,6.6155587,4.7085611,2.6214669,2.376951,0.56817836,0.59080983,0.59845978,0.60713434,0.59088847,0.59097033,0.58965436,0.60318005,0.59240944,1.0351562,0.91015625,0.71484375,0.73828125,0.67578125,0.25390625,0.34375,0.68359375,0.66943359,1039.9648,1040.289,1039.9648,1040,1039.9648,1040.0078,1040.4765,1040.0859,0.42233952,0.31565577,0.22801133,0.1902427,0.31723809,0.26542177,0.24443121,0.24400353
71126,28,0.99680045,0.41833994,0.80323728,0.22948005,0.88928283,-1.6569,-2.0298,-1.3493,-0.9716,-1.6828,-0.75189,-1.6425,-1.8182,-1.4878737,13.5,12,12.5,12.5,14,15,12,12,12.9375,-0.274219,0.135156,0.150781,0.116406,0.15,0.129688,0.1375,0.310156,0.309375,0.321875,0.3375,0.370312,0.378906,0.0515625,-0.065625,0.0640625,0.0773438,0.078125,-0.065625,0.05625,0.0710937,0.101562,0.065625,0.0671875,0.0710937,0.0429688,0.0460938,1.21641,0.178001,1127.9688,7.7253648,9.5351027,10.190382,8.8513546,9.8599452,7.9015642,4.2767078,3.1582457,0.29640565,0.29264621,0.28868958,0.27955271,0.30983277,0.26510578,0.36387268,0.35501376,0.30638989,0.6875,0.41015625,0.625,0.58203125,0.796875,0.8125,0.7890625,0.8359375,0.69238281,1127.8126,1127.8086,1127.6407,1127.7422,1127.6407,1127.7422,1127.7383,1128.0079,0.34590926,0.25602107,0.22129021,0.18883002,0.24791477,0.29172312,0.20693149,0.22521905
71126,57,0.91410006,0.022350766,1.0718199,0.48548059,0.75532256,-0.38649,0.30909,-0.82018,-0.74956,-1.383,-1.1747,-0.81247,-0.83266,-0.73124625,12.5,13,12.5,12.5,12.5,12.5,13,13,12.6875,0.435937,-0.126562,-0.101562,-0.292969,-0.176563,-0.197656,-0.198437,-0.514062,-0.532813,-0.610938,-0.571094,-0.635938,-0.639844,0.375,-0.0632812,-0.0585938,-0.115625,-0.102344,-0.571094,-0.0710937,-0.590625,-0.594531,0.0734375,-0.0757812,0.642969,-0.100781,-0.0882813,0.628906,2.93209,1512.1641,13.124359,8.6762375,13.958934,8.2964423,10.491694,7.677499,4.391274,4.3914318,0.24151437,0.24654444,0.25367593,0.26830015,0.27412798,0.27773514,0.27483778,0.29512206,0.26648223,0.328125,0.73828125,0.4140625,0.34375,0.54296875,0.4375,0.3671875,0.37890625,0.44384766,1512.295,1511.8965,1512.2989,1512.3028,1512.3028,1512.3028,1512.4278,1512.4278,0.42927812,0.43990816,0.39200347,0.26314716,0.29079458,0.28390954,0.2152825,0.22449345
71126,86,0.94523004,0.025948751,1.5722789,4.7988646e-12,0.86353122,-0.43165,-0.9052,-0.81141,-1.2827,-0.88743,-1.007,-1.0196,-0.447,-0.84899875,12,12,12.5,12,12.5,12.5,12.5,12.5,12.3125,-0.453906,-0.759375,0,-0.728125,0,-0.682031,-0.494531,-0.711719,0.500781,-0.679688,0.0257812,-0.635938,-0.46875,0.734375,-0.724219,0.742969,-0.678125,-0.505469,-0.689844,0,-0.642969,-0.520312,0.696875,-0.713281,0.69375,-0.661719,-0.510938,0.650781,2.25787,1707.1641,9.8853525,9.5073103,8.3424021,9.6651273,6.9927083,8.4939313,3.941799,3.2175106,0.25437833,0.25445262,0.2704342,0.2605055,0.27965102,0.26197385,0.26323156,0.25839998,0.26287838,0.578125,0.78515625,0.578125,0.3515625,0.91015625,0.3671875,0.5546875,0.5234375,0.58105469,1706.9336,1706.9336,1706.9336,1706.9336,1707.3907,1706.9336,1707.3282,1707.2539,0.38507516,0.33954353,0.45966931,0.25366306,0.36966206,0.35744981,0.24537027,0.28464263
71126,97,0.99353865,0.06204502,0.96393952,3.5388585e-08,0.97948227,-0.51285,-0.61564,-0.47217,-0.83858,-0.1197,-0.59005,-0.041499,-0.35708,-0.44344612,11.5,12,13.5,13.5,14,14,13,12.5,13,0.05,0.0578125,0.0570312,0.15625,0.0414062,0.252344,-1.38203,0.0710937,0.0898438,0.124219,0.103125,0.209375,0.125781,-0.0195312,0.0507812,-0.0335937,0.220312,-0.0195312,0.0414062,-0.025,0.93125,-0.00390625,-0.0523438,0.0203125,-0.0382813,0.040625,-1.38203,-1.38203,1.85488,1783.6328,12.93664,10.279605,14.127209,12.725884,13.607672,12.129203,5.6742379,5.3228734,0.36127681,0.3297532,0.3541054,0.38333969,0.36789221,0.38461587,0.36840126,0.39772559,0.36838876,0.40234375,0.4140625,0.3203125,0.3359375,0.3984375,0.58984375,0.58203125,0.59765625,0.45507812,1783.3711,1783.3711,1783.3672,1783.3672,1783.3672,1783.3633,1783.3633,1783.3633,0.41009872,0.44135163,0.43068698,0.28454181,0.31033807,0.37282764,0.21285828,0.24706844
71126,117,0.89200846,0.13731876,1.1120372,0.24271994,0.7281113,-0.45209,-0.86796,0.099187,-1.2123,-1.0282,-0.71047,0.20701,-0.48521,-0.55625413,12,12.5,13.5,12.5,13,13,14,14,13.0625,-0.120313,-0.05,-0.0882813,-0.286719,-0.120313,-0.25625,-0.20625,0.0796875,0.148438,-0.149219,0.23125,-0.182812,0.280469,0.071875,-0.207031,0.163281,-0.21875,-0.182031,-0.253125,0.123438,-0.249219,-0.185938,0.289844,-0.139063,0.30625,-0.282031,-0.190625,0.196094,0.745617,1876.1406,5.7212694,8.9929222,7.8968747,8.6274658,7.5063968,7.2967738,3.4223628,2.7334821,0.22324586,0.19491202,0.21413559,0.20768318,0.24613399,0.20205682,0.2272133,0.23192145,0.21841278,0.34375,0.359375,0.359375,0.45703125,0.4921875,0.58203125,0.6953125,0.72265625,0.50146484,1876.0879,1876.1582,1876.1582,1876.1621,1876.2988,1876.1621,1876.3027,1876.3066,0.25195437,0.29412957,0.29835069,0.14094692,0.19540824,0.28694878,0.19515599,0.28066624
71126,132,0.99695649,0.10897203,1.0144444,0.28412656,0.92200256,-1.2897,-1.2435,-1.3375,-0.41595,-0.63236,-0.39839,-0.16521,-0.64301,-0.7657025,13.5,13,14,15.5,14,14,14.5,13,13.9375,0.211719,0.196875,0.294531,0.207031,0.277344,0.190625,0.245312,-0.0992187,0.223438,0.101562,0.196094,-0.135156,0.160938,0.216406,0.111719,0.200781,-0.125,0.16875,-0.196094,-0.140625,-0.2,-0.176563,0.174219,-0.125781,0.144531,-0.179688,-0.151562,0.147656,0.702925,1950.9844,8.9612331,5.7698003,8.2585355,7.2632801,8.5735311,7.1348556,5.2332476,4.2919462,0.18195747,0.18710003,0.1799472,0.18437832,0.17929121,0.18899043,0.17799668,0.19243161,0.18401162,0.44140625,0.375,0.3984375,0.5546875,0.45703125,0.61328125,0.5078125,0.58203125,0.49121094,1951.0606,1950.9863,1950.9863,1950.9863,1950.916,1950.916,1950.9199,1950.8496,0.34769692,0.29954402,0.34051649,0.23074256,0.26978671,0.35890852,0.1870846,0.2139487
71126,165,0.96875148,0.35945242,1.4081365,0.049168414,0.75385976,-1.1798,0.38795,-2.0474,-0.79078,-2.1264,-0.37682,-0.64879,0.34712,-0.804365,12.5,13.5,12.5,13.5,12,13,13,13.5,12.9375,0.696094,0.759375,0.705469,0.664844,0.685937,0.714844,0.696875,0.848437,0.819531,0.824219,0.807031,0.833594,0.824219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93115,2212.75,3.6099472,4.986851,5.4705022,6.808654,8.0248335,8.1004945,3.6367652,3.6828139,0.30899568,0.28548043,0.27684972,0.23650123,0.24166949,0.22272286,0.23088542,0.21622817,0.25241662,0.53515625,0.484375,0.84765625,0.62109375,0.5546875,0.4921875,0.61328125,0.57421875,0.59033203,2212.8906,2212.5039,2212.5039,2212.5039,2212.5039,2212.5039,2212.5039,2212.5039,0.48349903,0.46864188,0.32111879,0.29823838,0.29266555,0.37666863,0.2946006,0.3228106
71126,173,1.0030822,0.064371435,0.87919712,2.6842848e-07,0.92119689,-0.96828,-0.50387,-1.7859,-0.67218,-2.3033,-0.69377,-1.1579,-0.58442,-1.0837025,12,12,12,12,12.5,12.5,12.5,12.5,12.25,-0.0773438,0.0625,-0.0617188,0.842969,0.0460938,0.0429688,-0.065625,0.105469,0.0507812,0.1125,0.0828125,0.0773438,0.0570312,-0.911719,0,-0.902344,-0.0601563,-0.090625,0.919531,0.0617188,0.0578125,-0.0453125,-0.911719,-0.0617188,-0.0953125,-0.0367188,-0.06875,-0.0648438,0.734581,2255.0938,9.429579,6.762089,7.5301131,6.5940212,7.0215648,4.7180794,3.5802394,3.0788104,0.31650504,0.30531307,0.33856679,0.32599865,0.32082079,0.33877407,0.30452082,0.3085104,0.3198762,0.4296875,0.40625,0.375,0.41015625,0.3828125,0.42578125,0.4453125,0.45703125,0.41650391,2254.8028,2254.8028,2254.8028,2254.8028,2254.8028,2254.8028,2254.8028,2254.8028,0.35136377,0.35033251,0.32500524,0.24797492,0.37368619,0.37063644,0.37345076,0.44902394
71126,194,1.008759,0.11259095,0.90474498,0.67801163,0.93610141,-1.0822,0.64978,-0.48897,0.16047,-0.26492,-0.5582,-0.28379,-0.8449,-0.33909125,14.5,14,14,14,14,14,14.5,13.5,14.0625,-0.286719,0.0710937,-0.213281,-0.0828125,-0.217188,-0.207813,-0.239063,0.264062,0.166406,0.227344,0.141406,0.160156,-0.149219,-0.196094,-0.0960938,-0.205469,-0.200781,-0.235937,0.160156,-0.117969,-0.109375,-0.148438,-0.173437,-0.161719,-0.201563,0.103125,-0.133594,-0.114062,0.00620747,2546.375,6.647579,3.5662177,8.4642135,5.8686917,7.1607568,5.1386461,2.5611918,2.2936687,0.24905047,0.28474153,0.21774698,0.24842214,0.23156448,0.21388115,0.25205787,0.23194734,0.2411765,0.4453125,0.796875,0.44140625,0.53125,0.421875,0.55078125,0.52734375,0.453125,0.52099609,2546.4648,2546.5352,2546.3906,2546.4648,2546.4648,2546.5352,2546.5312,2546.6016,0.44134463,0.39161909,0.44018282,0.33898618,0.42671608,0.45383156,0.4210741,0.46586271
71126,220,0.98477353,0.53386695,1.0911463,0.43628915,0.78457994,-1.0607,-1.1848,-1.2168,-1.6008,-1.7703,-1.3884,-1.2091,-1.4471,-1.35975,12.5,12,13,13.5,13.5,13.5,12.5,12,12.8125,-0.247656,0.130469,0.119531,0.1625,0.124219,-0.247656,-0.184375,0.245312,0.221094,0.278906,0.228125,0.264844,0.25625,-0.128125,0.130469,-0.121875,-0.269531,-0.200781,0.170313,0.11875,-0.25,-0.177344,-0.157812,-0.298438,-0.234375,-0.246875,-0.18125,0.228906,0.452759,2771.7891,6.1067507,3.2288371,6.3252273,5.5881136,6.7834166,5.0823298,2.3685318,2.6541216,0.20326842,0.21645486,0.20507123,0.21095027,0.19463107,0.19680967,0.22364856,0.2140285,0.20810782,0.515625,0.62890625,0.484375,0.42578125,0.53125,0.53125,0.72265625,0.6796875,0.56494141,2771.668,2771.7383,2771.6719,2771.668,2771.6719,2771.668,2771.8164,2771.7422,0.32003143,0.31752707,0.27560253,0.16531161,0.30343946,0.26622513,0.22551989,0.25538004
71126,227,0.99965603,0.066108223,1.4114379,0.13338706,0.97397058,-0.44102,-1.1945,-0.54838,-0.93544,-0.46355,-0.8124,-0.48863,-0.64624,-0.69127,13.5,13.5,14,14,14.5,14,14.5,14,14,-0.211719,0.270313,0.282031,0.18125,0.280469,0.257031,0.297656,0.211719,0.189844,0.205469,0.2125,0.225,0.207031,0.11875,-0.158594,-0.153125,-0.171094,-0.151562,-0.1625,-0.148438,-0.185156,-0.154688,0.15,-0.150781,0.171094,-0.166406,-0.146875,0.182812,1.60451,2850.375,8.4426539,9.1938648,10.184677,11.285644,11.460139,10.039544,5.4989994,4.3330759,0.2675078,0.28030438,0.27531667,0.2738238,0.27203096,0.28149408,0.28339203,0.28818887,0.27775732,0.5859375,0.64453125,0.61328125,0.8359375,0.85546875,0.89453125,0.88671875,0.92578125,0.78027344,2850.3477,2850.5547,2850.3477,2850.5547,2850.3477,2850.5547,2850.3477,2850.5547,0.37447204,0.41298313,0.29992155,0.26584081,0.28769696,0.30525135,0.24981193,0.31464727
71126,248,0.87432799,0.049838864,0.98335074,1.6246933e-05,0.97351307,-0.55131,-0.92822,-0.45222,-1.5706,0.64809,-0.92946,-0.68268,-0.71726,-0.6479575,12,12,12,12.5,14.5,12,12.5,12,12.4375,0.125,0.232031,0.184375,0.20625,0.247656,-0.26875,-0.244531,0.0390625,0.078125,0.559375,0.575,-0.632031,-0.214844,0.084375,0.0664062,0.0703125,-0.625781,-0.264844,-0.0851563,-0.0578125,-0.682813,-0.6375,0.0570312,-0.635938,-0.577344,-0.657031,-0.603906,0.107031,0.30466,3000.1641,9.1317136,8.2866137,7.7164481,5.1248515,5.1403052,3.191037,1.8015644,1.4149495,0.26218917,0.27120256,0.271994,0.28427212,0.27719153,0.24028041,0.27465735,0.2516677,0.26668186,0.65625,0.3359375,0.37890625,0.3359375,0.3828125,0.3671875,0.82421875,0.76171875,0.50537109,3000.0176,2999.9317,2999.9395,2999.9278,2999.9356,2999.9239,3000.1543,3000.1504,0.68068965,0.68602129,0.49715292,0.38601475,0.52763537,0.55179545,0.50192287,0.5213114
71126,249,0.95831035,0.034458591,1.1002101,0.29386106,0.85470962,-0.25928,-0.27621,0.017204,-0.89832,0.13713,-0.35627,-0.75461,-0.45067,-0.35512825,13.5,11.5,11.5,11.5,12,12,12,12.5,12.0625,-0.139063,-0.240625,-0.201563,-0.26875,-0.217188,-0.261719,-0.254688,-0.189844,-0.160938,-0.225781,-0.177344,-0.235937,-0.339844,-0.147656,-0.170313,-0.1875,-0.20625,-0.222656,-0.160938,-0.123438,-0.182031,-0.289844,0.135937,-0.140625,-0.185156,-0.1125,-0.303125,-0.295312,0.448869,3021.3594,12.16015,11.239555,9.9503266,9.8701272,9.9095252,10.311114,4.6901298,4.3769027,0.21844611,0.2169566,0.20995591,0.2079093,0.19220721,0.21677111,0.23339061,0.24156229,0.2171499,0.578125,0.62109375,0.60546875,0.4296875,0.51171875,0.3671875,0.52734375,0.63671875,0.53466797,3021.25,3021.2578,3021.2539,3021.336,3021.418,3021.3399,3021.4219,3021.418,0.24571844,0.34575671,0.26392711,0.19266586,0.33210592,0.34821066,0.27387498,0.32222811
71126,270,0.96345622,0.43701066,1.4384084,0.18978513,0.88573098,0.13568,-0.45633,-2.74e-05,-0.48284,0.011538,-0.26586,0.6452,0.2584,-0.019279925,14,13.5,13.5,13.5,14,14,14,14,13.8125,0.297656,0.354687,0.319531,0.366406,0.335938,0.971875,0.303906,0.273438,0.251563,0.288281,0.236719,0.292187,0.266406,-0.285156,0.284375,-0.252344,0.263281,-0.3,0.304688,0.211719,0.305469,0.264844,-0.283594,-0.342969,-0.339062,0.309375,-0.132812,-0.0765625,2.32689,3162.2891,3.7909843,4.7864924,5.936943,7.9708837,6.7621775,9.2058455,4.1278857,4.8264611,0.25911528,0.23415926,0.25735791,0.24870994,0.24699895,0.23567015,0.25944572,0.24779567,0.24865661,0.84375,0.5234375,0.96875,0.5703125,0.734375,0.44921875,0.76171875,0.41796875,0.65869141,3162.295,3162.209,3162.291,3162.2872,3162.291,3162.2872,3162.3575,3162.3575,0.3777078,0.41661966,0.30735154,0.29023169,0.32652852,0.34747052,0.25201489,0.25620754
71126,309,1.0036276,0.23565568,1.0900907,0.54234161,0.76913418,-1.1694,-1.2689,-1.0215,-1.1071,-0.58854,-0.55293,0.12846,0.296,-0.66048875,13,13,14,13,14,13,13.5,13.5,13.375,-0.084375,0.175781,0.169531,0.225,0.219531,0.210156,0.247656,0.190625,0.183594,0.244531,0.240625,0.234375,0.283594,-0.125,0.151562,0.139844,0.144531,-0.14375,0.159375,0.145313,0.151562,-0.158594,-0.1375,-0.144531,-0.154688,-0.13125,-0.1375,-0.175,1.65877,3554.9219,6.9931525,4.4715789,8.250174,6.6721988,9.2450861,7.0763156,4.5030631,3.8345152,0.20417744,0.19735528,0.19895332,0.20729677,0.18568409,0.19269181,0.20001159,0.1965078,0.19783476,0.40625,0.3828125,0.59765625,0.64453125,0.54296875,0.625,0.57421875,0.6015625,0.546875,3555.1074,3555.1231,3555.0371,3555.0371,3555.0371,3555.0371,3554.9668,3554.8965,0.34963666,0.41790867,0.34007333,0.25501916,0.35485911,0.37452846,0.28882627,0.28924969
71126,334,0.98714784,0.31853992,0.62208329,0.62793741,0.7312028,-0.58803,-0.51879,-0.58897,-0.86996,-0.69151,-0.52157,0.17619,0.67044,-0.366525,13.5,12,13,12,15,12,14.5,14.5,13.3125,-0.0804688,-0.0523438,0.0484375,-0.05,-0.0515625,-0.20625,-0.335156,0.220312,0.0757812,0.244531,-0.040625,-0.0984375,-0.15,0.0507812,-0.0398437,-0.0382813,-0.249219,-0.332031,-0.0492187,-0.0484375,-0.205469,-0.346875,0.0203125,-0.277344,-0.33125,-0.280469,-0.336719,-0.239844,0.277162,3839.4141,5.7642084,5.3583153,7.3862245,6.3997214,8.497637,5.762187,3.1017301,2.773315,0.21678808,0.19835149,0.21216481,0.20706436,0.21402199,0.22272477,0.21188445,0.21829837,0.21266229,0.36328125,0.34765625,0.3515625,0.3125,0.36328125,0.31640625,0.4296875,0.453125,0.3671875,3839.42,3839.416,3839.42,3839.416,3839.42,3839.416,3839.4903,3839.4903,0.55748536,0.48612181,0.47980249,0.35351228,0.34240228,0.3560664,0.24755547,0.30486693
71126,347,0.99623874,0.048859051,0.60524025,0.61679574,0.96222363,-1.0132,-1.6994,-1.0162,-1.5538,-0.31011,-1.2278,-0.56207,-1.1407,-1.06541,12.5,12.5,12.5,12.5,15,12.5,14.5,12.5,13.0625,-0.163281,0.153906,0.119531,0.284375,0.247656,0.199219,0.196094,0.33125,0.253125,0.340625,0.296875,0.241406,0.230469,-0.105469,0.0921875,-0.0882813,-0.152344,-0.169531,0.204687,0.180469,0.169531,-0.124219,-0.111719,-0.172656,-0.201563,-0.133594,-0.159375,-0.130469,1.69451,3936.9062,15.940748,11.064341,17.354395,14.136691,15.899684,13.304866,7.3436949,7.1701482,0.22752471,0.22791432,0.21289913,0.21522018,0.19046517,0.20839224,0.19733422,0.20676365,0.2108142,0.64453125,0.70703125,0.37890625,0.47265625,0.42578125,0.46875,0.52734375,0.49609375,0.51513672,3936.8847,3936.955,3936.8808,3936.8808,3936.8808,3936.9511,3936.9472,3937.0214,0.41444108,0.43623877,0.29524522,0.26114547,0.27531977,0.33902134,0.2627324,0.24627314
71126,355,0.96108393,0.39409997,0.82831026,0.52643517,0.84602835,-1.79,-0.95911,-1.4733,-1.7332,-1.0573,-1.3421,-0.54163,-0.36954,-1.1582725,12,12.5,12,12.5,13,12.5,13.5,13,12.625,-0.175,0.111719,0.0953125,0.153906,0.167969,0.166406,0.204687,0.219531,0.184375,0.260937,0.289844,0.254688,0.330469,-0.0992187,0.108594,0.123438,0.125781,0.164062,0.144531,0.153906,0.157031,0.188281,0.0929688,0.0875,0.13125,-0.105469,0.111719,0.132812,0.811097,4014.6328,8.4225855,8.1304787,11.03168,8.0165269,10.958463,5.7725124,4.0792484,2.5995413,0.19051526,0.21895566,0.18512301,0.205937,0.182217,0.19025487,0.20785404,0.22092196,0.20022235,0.43359375,0.65625,0.4140625,0.44140625,0.4453125,0.40234375,0.515625,0.38671875,0.46191406,4014.5859,4014.5898,4014.5117,4014.5117,4014.5156,4014.5156,4014.4492,4014.4492,0.50811829,0.44126346,0.41594399,0.36456008,0.42012394,0.52564987,0.31833896,0.36989372
71126,411,0.96047322,0.046861507,0.77515575,0.41427438,0.92430075,0.72446,1.0888,0.15831,1.2968,-0.22504,0.89622,0.014128,0.76615,0.5899785,15,13.5,12,15,12,13.5,13.5,13.5,13.5,0.796094,0.278906,0.30625,0.260156,0.31875,0.230469,0.267188,0.3125,0.342969,0.29375,0.33125,0.224219,0.653906,0.09375,-0.06875,0.257812,0.2,0.24375,-0.114062,0.245312,-0.221875,0.220312,0.210938,0.192969,0.239844,-0.230469,-0.235156,0.134375,1.345,4604.2422,5.6583591,3.5988807,7.9489901,6.152744,5.0968027,4.1303055,2.1354778,2.2897558,0.2035021,0.23351498,0.18881323,0.20122024,0.19184904,0.19253715,0.2087076,0.21505625,0.20440008,0.32421875,0.79296875,0.33984375,0.37109375,0.41015625,0.53125,0.703125,0.6875,0.52001953,4604.2578,4604.1875,4604.2578,4604.1836,4604.2617,4604.1875,4604.3399,4604.3438,0.45103814,0.51366466,0.35328474,0.2915984,0.36639575,0.35685516,0.28981306,0.39268524
71126,418,0.90211166,0.065092464,1.000861,8.1078392e-07,0.93312595,0.23866,-0.66432,1.3518,1.2055,0.60085,1.0301,-0.17111,0.39006,0.4976925,14,12,14,13,14.5,14.5,12,12,13.25,0.0625,0.144531,0.152344,0.152344,0.499219,-0.1375,-0.577344,0.296094,0.225781,0.270313,0.41875,0.125781,-0.596875,0.103906,-0.0828125,0.39375,-0.294531,-0.611719,-0.139063,0.354687,-0.249219,-0.636719,0.109375,-0.604688,-0.607812,-0.603906,-0.736719,-0.626563,1.04467,5274.2031,14.456263,10.222129,12.856384,6.547445,11.949897,5.1445804,4.4634838,3.0823916,0.32103031,0.34244263,0.36075991,0.38665633,0.37033454,0.44653425,0.40389473,0.44655544,0.38477602,0.3671875,0.62890625,0.55078125,0.734375,0.43359375,0.375,0.31640625,0.25390625,0.45751953,5274,5273.9961,5274.0039,5273.9179,5274.0117,5273.9297,5274.0156,5274.6054,0.54563311,0.48090055,0.50999475,0.44710623,0.42055959,0.40712494,0.30084662,0.30014109
71126,424,0.94018782,0.03829622,0.51548956,0.99588858,0.96320465,0.39442,1.5126,-0.31254,-9.41e-05,-0.72705,0.24989,-0.096308,0.56044,0.19766974,13.5,13.5,13.5,13,13,14,12.5,14.5,13.4375,-0.691406,-0.219531,0.410156,0.371094,0.382812,0.366406,1.54609,1.37109,-0.547656,1.04297,1.41094,1.54609,1.54609,0.415625,0.388281,0.417969,0.832812,0.814063,0.470313,0.471875,0.464062,1.54609,0.708594,0.710938,0.73125,-0.0234375,-0.986719,1.54609,6.39439,5342.5547,10.321864,3.662554,9.5071147,5.5989859,6.6416638,5.5961367,4.1302073,4.0263091,0.37951833,0.45367673,0.39221684,0.39256591,0.38783629,0.39612829,0.43425931,0.4565913,0.41159912,0.5,0.52734375,0.828125,0.390625,0.55078125,0.31640625,0.328125,0.328125,0.47119141,5342.5508,5342.2617,5342.6211,5342.7695,5342.9297,5342.2695,5342.2695,5342.2695,0.48557649,0.48920065,0.39860258,0.33816421,0.33219241,0.28320128,0.24751884,0.24782931
71126,443,0.8931881,0.07940613,0.6145291,0.46310007,0.94876163,0.27062,1.5644,-0.76624,0.50432,-0.72556,-0.053401,1.308,0.35322,0.30691988,14,14,12,14,12,12,14.5,12.5,13.125,-0.83125,-0.796094,-0.815625,0.839844,-0.833594,0.833594,0.370312,0.814063,-0.901563,0.80625,0.560156,0.800781,0.502344,-0.804688,0.775781,-0.826562,0.760938,0.636719,0.802344,0.758594,0.796094,0.701562,-0.822656,0.6375,-0.110937,0.809375,0.704688,-0.0921875,1.9961,5485.0547,8.7509523,7.0240176,6.7926921,6.0679823,7.0206258,6.3883942,2.6823369,2.3759312,0.25522592,0.25773095,0.27574227,0.27381767,0.26922676,0.26177742,0.23807469,0.19987284,0.25393357,0.2890625,0.70703125,0.58203125,0.546875,0.359375,0.40625,0.45703125,0.37890625,0.46582031,5485.1074,5485.1113,5484.8262,5484.8262,5484.8262,5484.8262,5484.8262,5484.8574,0.2237122,0.20018534,0.15826679,0.16734488,0.22424707,0.29225416,0.24025881,0.2950907
71126,446,0.9960249,0.050290393,0.73077956,0.43261457,0.98296943,-1.0696,-1.1759,-1.049,-0.74287,-0.22784,-0.26264,-0.0012323,-0.18228,-0.58892029,12,13.5,11.5,13.5,13.5,13.5,12,12.5,12.75,-0.153125,0.185156,0.155469,0.139844,0.16875,0.125781,0.152344,0.20625,0.186719,0.180469,0.199219,0.167187,0.189062,-0.0875,-0.0929688,-0.0617188,-0.10625,-0.0664062,-0.0726563,0.0820312,-0.0851563,0.0757812,0.0835937,-0.0726563,0.0726563,-0.0929688,-0.0609375,0.0773438,0.830612,5505.7188,7.3809408,10.818475,9.2546215,11.266482,9.6807439,9.6947993,4.7466262,4.4474236,0.1959934,0.17624829,0.16904741,0.18330768,0.18461083,0.18162383,0.17996335,0.17180249,0.18032466,0.453125,0.40234375,0.42578125,0.4296875,0.3671875,0.39453125,0.34375,0.34765625,0.39550781,5505.6094,5505.6836,5505.6094,5505.6133,5505.5352,5505.5391,5505.5391,5505.5391,0.40429902,0.34993584,0.32643472,0.25306392,0.33150388,0.34657297,0.28210515,0.3151176
