Exam_index_glob,SS_index_glob,r_KOP_glob,T_KOP_glob,m_KOP_glob,t0_KOP_glob,r2_KOP_glob,Chirp_SS_f3,Chirp_SS_f4,Chirp_SS_c3,Chirp_SS_c4,Chirp_SS_p3,Chirp_SS_p4,Chirp_SS_o1,Chirp_SS_o2,Chirp_SS_glob,Freq_SS_f3,Freq_SS_f4,Freq_SS_c3,Freq_SS_c4,Freq_SS_p3,Freq_SS_p4,Freq_SS_o1,Freq_SS_o2,Freq_SS_glob,Time_Prop_f3f4,Time_Prop_f3c3,Time_Prop_f3c4,Time_Prop_f3p3,Time_Prop_f3p4,Time_Prop_f3o1,Time_Prop_f3o2,Time_Prop_f4c3,Time_Prop_f4c4,Time_Prop_f4p3,Time_Prop_f4p4,Time_Prop_f4o1,Time_Prop_f4o2,Time_Prop_c3c4,Time_Prop_c3p3,Time_Prop_c3p4,Time_Prop_c3o1,Time_Prop_c3o2,Time_Prop_c4p3,Time_Prop_c4p4,Time_Prop_c4o1,Time_Prop_c4o2,Time_Prop_p3p4,Time_Prop_p3o1,Time_Prop_p3o2,Time_Prop_p4o1,Time_Prop_p4o2,Time_Prop_o1o2,Veloc_Prop_glob,Timeloc_Prop_glob,Envmax_Prop_f3,Envmax_Prop_f4,Envmax_Prop_c3,Envmax_Prop_c4,Envmax_Prop_p3,Envmax_Prop_p4,Envmax_Prop_o1,Envmax_Prop_o2,Durac_Prop_f3,Durac_Prop_f4,Durac_Prop_c3,Durac_Prop_c4,Durac_Prop_p3,Durac_Prop_p4,Durac_Prop_o1,Durac_Prop_o2,Durac_Prop_glob,Idurac_Prop_f3,Idurac_Prop_f4,Idurac_Prop_c3,Idurac_Prop_c4,Idurac_Prop_p3,Idurac_Prop_p4,Idurac_Prop_o1,Idurac_Prop_o2,Idurac_Prop_glob,Timemax_Prop_f3,Timemax_Prop_f4,Timemax_Prop_c3,Timemax_Prop_c4,Timemax_Prop_p3,Timemax_Prop_p4,Timemax_Prop_o1,Timemax_Prop_o2,Deltafrac_Freq_f3,Deltafrac_Freq_f4,Deltafrac_Freq_c3,Deltafrac_Freq_c4,Deltafrac_Freq_p3,Deltafrac_Freq_p4,Deltafrac_Freq_o1,Deltafrac_Freq_o2
70405,3,0.79510903,0.049187392,0.81544372,0.37606327,0.89154465,-1.0902,-0.20735,-0.8481,0.076967,-1.5341,0.38,-0.70663,0.1265,-0.47536413,13,12,12.5,12,12,12,12,14,12.4375,0.10625,-0.059375,0.0882813,-0.0648438,-0.0398437,-0.128906,0.0476562,-0.125781,-0.0554687,-0.146875,-0.0796875,-0.191406,-0.090625,0.102344,-0.0570312,0.0546875,-0.126562,0.0695313,-0.126562,-0.0570312,-0.176563,-0.0609375,0.0789062,-0.0945312,0.084375,-0.126562,0.0351562,0.140625,0,2820.1406,13.804602,13.755322,8.7270083,11.144976,6.1206015,9.2230022,8.1676731,7.9215585,0.3147176,0.35249862,0.3338978,0.36603792,0.37243797,0.37773227,0.30944138,0.37542611,0.35027371,0.40625,0.46875,0.41015625,0.39453125,0.41796875,0.33984375,0.46875,0.34765625,0.40673828,2819.9707,2819.9511,2819.9629,2819.9472,2819.959,2819.9472,2820.0293,2819.9433,0.36560739,0.26020164,0.32217717,0.28029738,0.29785337,0.22531217,0.17742801,0.19020865
70405,13,0.9570571,0.10392432,0.57444802,2.7619562e-09,0.97191372,0.83321,-1.0866,0.041247,-1.1916,-0.10684,-0.93467,0.27287,1.4202,-0.094022875,13.5,12.5,12.5,12.5,12,13,14.5,14.5,13.125,-0.507031,0.699219,-0.461719,0.794531,0.51875,0.794531,0.664844,0.333594,0.15625,0.3375,0.250781,0.332813,0.345313,-0.309375,0.889844,-0.264844,0.889844,0.160156,0.310156,0.215625,0.296875,0.2875,-0.278906,-0.0195312,-0.179688,0.270313,0.228125,-0.15625,0,2849.2578,2.5788137,17.317228,3.893858,14.307268,4.7117618,9.6550753,4.690434,5.5104996,0.28941611,0.19531859,0.23039835,0.20255409,0.23373551,0.21527697,0.23996237,0.2195306,0.22827407,0.41015625,0.66796875,0.59375,0.671875,0.64453125,0.609375,0.7109375,0.71484375,0.62792969,2849.0351,2849.293,2849.2031,2849.2148,2849.2773,2849.2148,2849.3515,2849.0703,0.30232204,0.14264982,0.31529753,0.20958736,0.39910474,0.2463791,0.19726178,0.21992887
70405,42,0.94485999,0.070463397,0.55585689,0.26919934,0.85238052,0.43814,-0.16866,-0.46462,-0.31574,-0.46693,-0.85343,0.37116,0.63179,-0.10353625,11.5,11.5,13,11.5,13,11.5,13,13,12.25,0.08125,0.0445313,0.0835937,-0.371094,0.103906,-0.327344,-0.375,-0.0523438,0,-0.380469,-0.3,-0.338281,-0.948438,0.0648438,-0.385156,0.0875,-0.339062,-0.935937,-0.0570312,0,-0.354687,-0.988281,0.0734375,-0.349219,-0.482812,-0.04375,-1.03984,-0.510156,0,3630.8672,8.7977097,13.030735,8.3769496,9.2084397,8.1744551,8.4191085,8.4409268,4.6323735,0.25754267,0.28978634,0.26338913,0.29893499,0.2910442,0.28279741,0.27771457,0.31917595,0.28504816,0.7421875,0.640625,0.2890625,0.64453125,0.26953125,0.328125,0.30078125,0.82421875,0.50488281,3630.8164,3630.5781,3630.8125,3630.7383,3630.8125,3630.7422,3630.7344,3630.7422,0.2942532,0.24228733,0.22742041,0.19062083,0.21435544,0.18852295,0.18143687,0.20066847
70405,45,0.99718869,0.37442404,1.1378127,0.22579513,0.91628667,0.23954,0.032179,0.7515,0.21945,0.75473,0.60358,1.2509,0.91294,0.59560237,14,13,13.5,13,14,13.5,13.5,13.5,13.5,-0.405469,-0.534375,0.245312,0.638281,0.586719,0.598437,1.66328,0.333594,0.09375,0.510938,0.691406,0.458594,0.657813,0.239063,0.638281,0.760156,0.553125,1.66328,0.790625,0.847656,0.457813,0.932031,1.66328,0.500781,1.66328,0.390625,0.0789062,-0.553906,0,3659.2812,8.7887566,9.838426,7.150719,7.4256172,8.5177855,6.1629872,9.0104244,5.4470609,0.42361121,0.39583446,0.41897819,0.4198089,0.44955119,0.4456194,0.35330656,0.45559931,0.42028865,1.296875,0.78125,0.90625,0.84765625,0.96875,0.6484375,0.68359375,1.4609375,0.94921875,3659.2226,3659.6093,3659.3046,3659.6054,3659.2304,3659.457,3659.2304,3659.3828,0.33971863,0.34564187,0.36574722,0.34361425,0.34545987,0.27723651,0.27342525,0.30065355
70405,93,0.75772393,0.040785526,1.0322699,0.44491795,0.93516149,0.72947,-0.36239,1.162,-0.24824,0.83594,0.49568,0.026546,-1.3955,0.15543825,13.5,12,13.5,14,13.5,14,14,12,13.3125,-0.365625,-0.458594,-0.391406,-0.875,-0.725781,-0.922656,-0.672656,0.3875,-0.0546875,-0.499219,0.292187,0.994531,1.13594,-0.40625,-0.938281,-0.79375,-0.984375,-0.724219,0.401562,0.3,0.99375,1.01797,0.828906,0.996094,1.13594,-0.879687,0.796875,1.13594,0,4790.75,10.165515,6.7376104,6.6063652,4.1896807,4.0749012,2.9426438,3.0565505,4.5866687,0.27672674,0.27611086,0.31720229,0.27886753,0.34295887,0.32691769,0.38219915,0.33327208,0.3167819,0.7890625,0.37109375,0.35546875,0.38671875,0.6640625,0.45703125,0.32421875,0.31640625,0.45800781,4790.4629,4790.709,4790.8496,4790.709,4790.7754,4790.4629,4790.7051,4791.0332,0.22352322,0.22247722,0.22743835,0.2155541,0.31946454,0.17873006,0.28271114,0.26822654
70405,112,0.79084682,0.046464773,0.58739347,0.19663081,0.93232694,-1.1574,-0.76369,-0.5115,0.2018,-0.02578,-0.86261,-0.97167,-0.45556,-0.56830125,12.5,12,14.5,14,15,13,12.5,13,13.3125,0.142187,0.071875,0.183594,0.345313,0.217188,-0.222656,-0.217188,-0.121094,0.107031,0.309375,-0.271875,-0.316406,-0.278906,0.151562,-0.053125,-0.258594,-0.403906,-0.263281,-0.166406,-0.354687,-0.495312,-0.349219,-0.304688,-0.457813,-0.31875,-0.296094,-0.232813,0.194531,0,4907.8047,11.344994,7.6759817,6.5473348,5.0771003,5.4478549,5.2497377,6.919915,7.351833,0.25532183,0.25646457,0.2605682,0.25999397,0.2838076,0.26274366,0.29787296,0.255313,0.26651072,0.40625,0.3984375,0.4296875,0.3984375,0.51953125,0.7578125,0.609375,0.58203125,0.51269531,4907.7832,4907.6426,4907.7832,4907.6348,4907.7871,4908.002,4907.9277,4907.9277,0.2744431,0.22217073,0.22794264,0.22004026,0.23693097,0.2275162,0.24744452,0.19705176
70405,132,0.94255617,0.13625243,0.73596172,2.2858841e-14,0.94684206,-0.77105,-1.0606,-0.11658,0.71136,-0.12921,0.98764,1.643,0.32124,0.198225,12,13,12,13.5,12,13,14,12.5,12.75,0.349219,0.982031,0.864062,0.974219,0.775781,0.914062,0.774219,0.664844,0.545312,0.663281,0.478906,0.630469,0.466406,-0.136719,0.504687,0.74375,0.392188,-0.257031,0.167969,0.771094,0.153125,-0.140625,-0.209375,-0.0828125,-0.253125,0.167969,-0.489844,-0.20625,0,5009.5859,11.418232,8.1297546,10.948166,7.9636501,13.196266,11.891323,5.076312,7.0260528,0.41794549,0.39212895,0.41011034,0.41673759,0.34660334,0.32798789,0.38198075,0.36160068,0.38188688,0.33203125,0.3515625,0.35546875,0.37890625,0.390625,0.421875,0.44140625,0.421875,0.38671875,5009.7812,5009.8554,5009.2226,5009.3828,5009.2304,5009.4609,5009.3086,5009.4609,0.3390828,0.34845659,0.24092732,0.26841867,0.20049372,0.22711013,0.33853644,0.31713775
70405,146,0.90849137,0.17740233,0.62892027,2.2275613e-14,0.93997301,-1.1002,-1.2251,-1.1228,-1.5528,-1.4684,-1.1675,-0.45713,-0.49902,-1.0741187,13,12,12.5,12,12.5,11.5,11.5,13,12.25,-0.136719,-0.0726563,-0.0796875,-0.114062,0.0976562,-0.128125,0.0773438,0.146094,0.119531,0.129688,0.164844,0.149219,0.152344,-0.0898438,-0.108594,0.117188,-0.117188,0.0765625,-0.103125,0.109375,-0.119531,0.108594,0.148438,-0.1,0.117188,-0.163281,-0.1125,0.124219,0,5229.3594,13.142897,19.935765,11.125554,12.9298,10.180929,7.6459865,5.7666148,4.5950056,0.21368798,0.24459903,0.19881477,0.24834123,0.21970568,0.23386296,0.20715411,0.21937411,0.22319248,0.45703125,0.6640625,0.48828125,0.56640625,0.5859375,0.5078125,0.5390625,0.68359375,0.56152344,5229.1524,5229.1602,5229.1485,5229.125,5229.1485,5229.125,5229.1524,5229.125,0.3560045,0.2730018,0.42180758,0.36262554,0.40584463,0.3415663,0.39131565,0.39362593
70405,150,0.84193432,0.036248119,0.5863412,0.70637731,0.97609885,0.070579,-0.069245,0.29063,-0.64116,0.36166,-0.019706,0.29463,-0.35877,-0.00892275,12,14.5,12,13,12,12.5,12,12.5,12.5625,-0.64375,0.266406,-0.741406,0.28125,-0.403906,0.725781,-0.249219,0.651563,-1.77578,1.73438,0.617188,1.70234,0.579688,-0.792969,0.275781,-0.455469,1.79219,-0.253125,1.75391,0.680469,1.74687,0.550781,-0.469531,1.79219,-0.25,1.79219,0.246094,-0.894531,0,5255.6094,13.900797,2.7990119,9.373655,3.0826509,7.5924687,4.9882185,4.0674712,5.9353692,0.40013497,0.50604907,0.4270286,0.49367721,0.45284136,0.42958924,0.48517649,0.39814867,0.4490807,0.8671875,0.796875,0.79296875,0.55859375,0.6796875,0.6015625,0.72265625,0.80078125,0.72753906,5255.5918,5255.4473,5255.5137,5255.9004,5255.5918,5255.6621,5255.6621,5255.7364,0.17678488,0.2388198,0.13786381,0.16089017,0.15324632,0.16686648,0.21778128,0.19756338
70405,155,0.95754522,0.02494315,0.59854179,0.19375661,0.86282776,-0.60796,0.037361,-1.5121,0.21343,-1.2946,-0.15449,-1.497,-0.27267,-0.63600362,12.5,12.5,12.5,14.5,12.5,14.5,12,14.5,13.1875,0.0570312,-0.153125,0.0507812,-0.191406,-0.0671875,-0.126562,-0.146875,-0.135156,-0.034375,-0.134375,-0.053125,-0.0859375,-0.10625,0.133594,-0.15,0.113281,0.141406,0.0578125,-0.136719,-0.0445313,-0.0757812,-0.0992187,0.105469,0.175,0.0375,-0.046875,-0.0695313,-0.0421875,0,5283.4766,9.4537652,15.490647,8.7422747,9.3900337,6.2225076,6.3981785,5.7369773,4.3850083,0.21977191,0.20876729,0.22876109,0.21290794,0.24934532,0.219183,0.22884092,0.2322348,0.22497653,0.43359375,0.3359375,0.44140625,0.33984375,0.48046875,0.35546875,0.4375,0.41796875,0.40527344,5283.4571,5283.4453,5283.5235,5283.4453,5283.5235,5283.5196,5283.5196,5283.5157,0.39570341,0.41748522,0.48673247,0.46164675,0.35878577,0.35153229,0.35171054,0.36398542
70405,165,0.97923502,0.19226457,0.57441079,0.02192103,0.9487989,0.23631,0.78893,0.1879,1.6705,0.15071,1.712,-0.3804,-0.53123,0.47934,12.5,13.5,12.5,15,12.5,14.5,13,13.5,13.375,0.419531,0.0914062,0.352344,0.182031,0.703906,0.8125,0.735938,-0.369531,0.128125,-0.346094,0.238281,-0.425781,0.252344,0.402344,0.172656,0.6375,0.75,0.665625,-0.400781,0.180469,-0.485938,0.183594,0.546094,0.649219,0.571094,-0.615625,0.0789062,0.645312,0,5334.75,6.4547213,12.158803,4.9777764,8.9579835,4.9037247,6.6356125,4.0976517,4.5929459,0.29844062,0.21838319,0.28626075,0.23537885,0.29285034,0.30893831,0.32418049,0.31897826,0.28542635,0.48828125,0.5078125,0.8828125,0.61328125,0.98828125,0.359375,0.51953125,0.37890625,0.59228516,5334.4746,5334.709,5334.5566,5334.5566,5334.9746,5334.4629,5335.0332,5334.4785,0.41631827,0.40026213,0.42710624,0.33495452,0.46307867,0.30643523,0.4159219,0.37680306
70405,188,0.86882494,0.13443449,0.79518512,0.48036154,0.74712596,-0.29516,-1.0593,0.23756,0.29071,0.44063,0.67787,0.6559,0.27979,0.1535,13,13,13.5,13,14,15,14,13.5,13.625,-0.508594,0.535937,0.352344,0.501563,0.847656,0.55,0.727344,0.432031,1.08828,0.413281,0.95,0.858594,0.857812,0.454688,-0.0648438,0.414844,-0.535156,0.132812,0.365625,0.921094,-0.379688,-0.375781,0.491406,-0.523438,-0.502344,-0.447656,-0.350781,0.05625,0,6176.5469,9.8114686,8.3371982,11.826242,6.4685908,10.381936,7.383645,7.0129849,6.8052098,0.54119804,0.64777332,0.57892253,0.62549777,0.59743111,0.58861838,0.56383441,0.64302921,0.5982881,1.2382812,0.3515625,0.41796875,0.859375,0.796875,0.74609375,0.36328125,0.375,0.64355469,6176.1641,6175.9492,6176.2383,6177.0821,6176.2461,6176.2383,6176.1641,6176.1641,0.34049266,0.39465163,0.29353533,0.35766025,0.22576768,0.28589106,0.19915629,0.21692881
70405,202,0.84461318,0.13379414,0.67686141,0.44531094,0.91565972,0.43851,-0.072329,0.44201,-0.61791,0.22149,-0.62458,-0.2424,-1.5984,-0.25670113,12.5,12.5,13.5,12.5,13.5,13,14,13.5,13.125,-0.185156,0.0710937,-0.0632812,-0.434375,-0.0664062,-0.313281,-0.360156,0.122656,0.0960938,0.0867187,0.0757812,-0.269531,-0.232031,-0.0695313,-0.040625,-0.0703125,-0.298438,-0.359375,0.0617188,-0.05625,-0.280469,-0.360938,-0.0625,-0.307812,-0.349219,-0.275,-0.365625,-0.229687,0,6286.1875,8.47449,15.1255,8.0645273,11.371303,6.5133724,7.6647611,3.7517825,3.686921,0.29212248,0.27611414,0.29756578,0.26990043,0.31709524,0.29395798,0.34907861,0.31717237,0.30162588,0.46875,0.5,0.41796875,0.41015625,0.45703125,0.3671875,0.98046875,0.8046875,0.55078125,6286.2461,6286.2695,6286.2461,6286.2617,6286.25,6286.2539,6286.4102,6286.2539,0.30660254,0.36406516,0.33171816,0.32055356,0.29797497,0.29717373,0.30947776,0.25770401
70405,222,0.97723075,0.045209208,0.69135292,9.5053872e-13,0.85849108,0.2869,1.6667,0.20979,1.5567,-0.047984,1.7866,0.44322,0.30543,0.7759195,13.5,13.5,13,13.5,13,13,12.5,14.5,13.3125,0.21875,-0.196875,0.214062,-0.276562,0.220312,-0.29375,-0.226562,-0.272656,-0.0835937,-0.382031,-0.230469,-0.413281,-0.354687,0.266406,-0.228125,0.257812,-0.238281,-0.178125,-0.371094,-0.21875,-0.40625,-0.344531,0.464844,0.145313,0.185938,-0.454688,-0.403906,0.158594,0,6428.2422,8.2933707,6.253673,6.6080105,5.2477899,4.8321496,3.3638375,5.2300331,3.4547209,0.18804337,0.19039377,0.19200442,0.18170598,0.198411,0.21652224,0.21811806,0.20694256,0.19901768,0.4453125,0.51953125,0.48828125,0.53515625,0.65234375,0.7109375,0.48828125,0.71484375,0.56933594,6428.207,6428.1328,6428.207,6428.1289,6428.3555,6428.043,6428.4219,6428.3477,0.26989812,0.24820087,0.22315962,0.18050637,0.24737593,0.23170915,0.20866172,0.21132691
70405,230,0.95094491,0.059013559,0.51771882,0.17502158,0.95197375,-1.2108,0.2132,-1.5917,-0.0083464,-0.94637,0.32899,-0.24574,-0.37476,-0.4794408,12,12,12,14,14,14,14,14,13.25,0.180469,0.276562,0.220312,0.322656,0.180469,0.240625,0.142187,0.197656,0.139063,0.267188,-0.142187,0.167969,-0.132812,-0.123438,0.09375,-0.21875,-0.186719,-0.210156,0.183594,-0.170313,-0.1375,-0.155469,-0.282813,-0.259375,-0.267969,0.173437,-0.11875,-0.158594,0,6477.8359,9.3617175,3.526952,9.2244833,5.6535304,9.4560024,7.6450351,6.2645121,8.6608167,0.21632919,0.20331131,0.21502407,0.19671695,0.2314645,0.21870464,0.21857056,0.20951508,0.21370454,0.58203125,0.49609375,0.4140625,0.37109375,0.41796875,0.5859375,0.61328125,0.4140625,0.48681641,6477.9257,6477.9257,6477.8476,6477.9179,6477.7734,6477.914,6477.914,6477.9843,0.259048,0.28392119,0.22797451,0.23208591,0.22839149,0.2458356,0.19049199,0.26438607
70405,231,0.86464546,0.30884693,0.76071845,1.1570224e-08,0.92010839,-0.55265,0.72797,-0.15893,0.19455,0.49426,0.089084,0.94237,0.70251,0.3048955,12.5,12,12.5,14.5,14.5,15,13,12.5,13.3125,0.238281,-0.174219,0.25,-0.198437,0.236719,-0.210156,0.150781,-1.05547,1.17422,-1.12187,1.17969,-0.349219,-0.335938,1.07266,-0.0726563,1.06797,-0.134375,0.233594,-1.13828,0,-0.360156,-0.3625,1.13906,-0.078125,0.264844,-0.35,-0.189844,0.275781,0,6481.5469,11.959326,10.377812,10.134963,8.3997114,8.4600623,8.9327045,4.5092397,3.8156641,0.28561927,0.365681,0.33602685,0.36570904,0.34857747,0.3206415,0.31219422,0.32491824,0.33242095,0.5859375,0.49609375,0.6015625,0.49609375,0.57421875,0.55078125,0.5234375,0.85546875,0.58544922,6481.2598,6481.2129,6481.2598,6481.2129,6481.3418,6481.2129,6481.416,6481.2129,0.29829419,0.20360079,0.3446048,0.20412396,0.43910813,0.25144274,0.27650367,0.27119893
70405,251,0.86655691,0.10296535,0.68681543,4.8381561e-09,0.9360463,-0.11789,-0.59734,0.95353,-1.1767,0.86111,-1.9121,-0.39342,-0.96162,-0.41805375,13,12.5,14,12,14,12,14,12,12.9375,-0.735156,0.75,-0.0976562,-0.332813,-0.18125,-0.366406,-0.346875,0.747656,0.449219,0.330469,0.414844,0.305469,-0.397656,-0.279687,-0.317188,-0.230469,-0.357812,-0.347656,-0.269531,-0.090625,-0.253125,-0.382812,0.261719,-0.192969,-0.301563,-0.267188,-0.324219,-0.286719,0,6631.4766,6.6146008,7.2491348,7.0603203,7.0655364,10.703197,6.7109882,7.2470045,5.3440376,0.29526034,0.28834599,0.26463835,0.27313705,0.25365899,0.25147529,0.24911363,0.23720769,0.26410467,0.57421875,0.35546875,0.703125,0.5625,0.8203125,0.6328125,0.5234375,0.5703125,0.59277344,6631.2364,6631.3692,6631.3106,6631.3692,6631.459,6631.3731,6631.5293,6631.4512,0.36297502,0.37524453,0.31974767,0.33026295,0.28984794,0.27452268,0.25352282,0.20876121
70405,278,0.67927836,0.21653663,0.63622656,0.35719054,0.82482086,0.21448,-0.82324,0.62538,-1.1847,0.050593,-0.24522,-0.10747,-0.48059,-0.24384588,15,14,15,12,14,12.5,14,12,13.5625,-1.01875,1.01875,0.399219,1.01875,0.495312,-1.01875,-1.01875,1.01875,-0.126562,1.01875,0.254688,1.01875,-0.278906,-1.01875,1.01875,-1.01875,-1.01875,-1.01875,0.320312,0.265625,-1.01875,-0.26875,0.525781,-1.01875,-1.01875,-1.01875,-0.359375,-1.01875,0,8098.0547,4.7897366,8.6911853,3.6109665,7.8104475,2.9381422,5.6142519,1.0804104,1.9835024,0.31580527,0.24463252,0.31952221,0.2352192,0.2881989,0.26417724,0.36365423,0.24324367,0.28430666,0.2890625,0.5703125,0.25,0.578125,0.3125,0.4765625,0.19140625,0.44140625,0.38867188,8098.1895,8097.9512,8098.1934,8097.9473,8098.2051,8097.7988,8097.9473,8098.0488,0.22363589,0.24783736,0.2325851,0.21965999,0.21785589,0.19931066,0.20899956,0.21511629
70405,293,0.84331485,0.052481365,0.69156501,7.7746275e-10,0.93248645,0.69381,-0.1997,0.2424,-0.7498,-0.32323,-0.90929,-1.0787,0.89428,-0.17877875,14.5,12.5,14.5,12.5,12.5,12.5,12,14,13.125,-0.152344,-0.804688,-0.13125,-0.759375,-0.757031,-0.7375,-0.773438,-0.8125,0.0726563,-0.742188,-0.371094,-0.703125,-0.754687,0.823438,-0.791406,-0.804688,-0.790625,-0.802344,-0.751563,-0.365625,-0.71875,-0.772656,-0.936719,-0.936719,-0.936719,0.414062,-0.345313,-0.459375,0,8351.3516,4.0395164,13.006827,2.5733034,11.826077,2.2844231,5.5511873,1.8714715,4.619081,0.26066341,0.23424577,0.28266334,0.24178382,0.27352265,0.25115462,0.26152161,0.25024314,0.25697479,0.3828125,0.59765625,0.62890625,0.62109375,0.5625,0.60546875,0.5625,0.4765625,0.5546875,8351.1172,8351.1485,8351.1172,8351.1172,8351.2852,8351.3789,8351.2891,8351.375,0.26517356,0.22731153,0.17652548,0.13894849,0.19414292,0.1845147,0.26686278,0.20494831
70405,338,0.79312018,0.11222219,0.69996101,0.26079553,0.90440069,-0.13437,-0.043743,0.43823,0.019865,1.022,-0.32338,0.65959,1.7161,0.4192865,12,12,13,12,13,13.5,12.5,13,12.625,-0.283594,0.0710937,-0.330469,-0.103125,-0.345313,-0.153125,-0.495312,0.310156,-0.142969,0.278906,0.150781,0.299219,-0.378906,-0.369531,-0.0664062,-0.365625,-0.120313,-0.496875,0.344531,0.136719,0.346875,-0.35625,-0.342187,1.27656,-0.475781,0.342969,-0.295312,-0.485938,0,9694.1641,9.1367801,11.198515,6.0304595,6.7109203,3.9654293,2.3793822,5.629971,4.135682,0.28763286,0.27987981,0.30405183,0.28719917,0.34758098,0.32840782,0.32605249,0.30063241,0.30767967,0.5234375,0.7578125,0.421875,0.7421875,0.40625,0.59375,0.60546875,0.40234375,0.55664062,9693.8418,9694.002,9693.8418,9694.002,9693.9043,9694.002,9693.9747,9694.2989,0.35741677,0.31792536,0.32700385,0.27703307,0.33943789,0.2622556,0.27377814,0.28753136
70405,355,0.52839125,0.13573826,0.53229674,0.12264212,0.84803608,0.20688,-0.25449,-0.76008,-0.056365,-1.496,-0.4951,-0.86384,-0.57135,-0.53629313,12.5,12,12.5,12.5,12,12,12,12,12.1875,0.370312,-0.395313,0.164844,0.446875,0.338281,0.439844,0.0828125,-0.342969,-0.230469,0.426563,0.298438,0.382031,0.328906,0.225,0.430469,0.30625,0.424219,0.396094,0.344531,0.18125,0.3375,0.328906,-0.296875,0,-0.364063,0.300781,-0.0703125,-0.357812,0,9805.3594,7.3093821,9.1625116,4.1393947,7.3370355,3.8212612,6.6261821,4.6460524,6.7999855,0.2319832,0.23947662,0.21216149,0.22718492,0.24399858,0.21444123,0.24169215,0.23195622,0.2303618,0.30859375,0.7421875,0.34765625,0.5,0.29296875,0.56640625,0.2890625,0.30078125,0.41845703,9805.4219,9805.336,9805.418,9805.3281,9805.125,9805.2461,9805.3867,9805.3086,0.34411782,0.33838361,0.3383231,0.25398967,0.32313361,0.16042191,0.37788597,0.20844764
70405,373,0.88756097,0.22203404,0.6494163,3.4543452e-08,0.97650673,-1.0479,-0.90589,-0.91737,-0.72997,-0.48784,-0.53996,0.22618,-0.83012,-0.65410875,12.5,12,12.5,12,12.5,12,12.5,12.5,12.3125,0.292969,0.144531,0.358594,0.139844,0.478125,0.399219,0.90625,-0.28125,0.163281,-0.26875,0.242969,0.215625,0.90625,0.333594,0.150781,0.442969,0.354687,0.90625,-0.315625,0.157031,0.107813,0.90625,0.782813,0.335156,0.90625,-0.08125,-0.808594,0.90625,0,9931.1641,6.1420809,14.942517,5.142086,11.405098,4.3628115,7.7908807,3.801412,2.5016814,0.24252934,0.23467545,0.24205935,0.22507009,0.24872163,0.20764035,0.2308937,0.29335755,0.24061843,0.88671875,0.62890625,0.90234375,0.59375,0.91015625,0.47265625,0.625,0.31640625,0.66699219,9930.9453,9930.9571,9931.1836,9930.9571,9931.1016,9930.9336,9930.9336,9930.9336,0.32911542,0.23537649,0.29260151,0.20883302,0.31398677,0.19676139,0.25724327,0.13818451
70405,406,0.73541302,0.14787859,0.58452082,2.2373571e-14,0.95160664,-1.0163,-0.46809,-0.1721,-1.2669,0.2371,-0.68475,0.43097,-0.19121,-0.39141,12,12,11.5,12,12,13,14,13,12.4375,-0.449219,0.117969,-0.549219,0.109375,-0.500781,-0.126562,-0.113281,0.421875,0.680469,0.404687,0.534375,0.4875,0.469531,-0.598437,0.0625,-0.525781,-0.109375,-0.129688,0.613281,0.629687,0.555469,0.545312,-0.560937,-0.078125,-0.117188,0.524219,0.513281,0.0851563,0,10133.891,12.674006,6.6893051,7.3685471,3.2012254,5.4208983,3.7963923,4.6652897,6.1561183,0.20976201,0.24272109,0.22836277,0.28952531,0.25019536,0.27166184,0.23690289,0.21059746,0.24246609,0.5078125,0.76953125,0.5390625,0.9453125,0.53125,0.85546875,0.484375,0.4296875,0.6328125,10133.741,10133.987,10133.737,10133.655,10133.733,10133.717,10133.721,10133.717,0.25267169,0.33060601,0.27184267,0.37493306,0.2312197,0.33078027,0.28949239,0.26977879
70405,472,0.77476751,0.23766335,0.54649934,4.7524794e-05,0.95909247,-0.028682,0.012046,0.14779,-0.16803,0.74839,0.47613,0.5036,0.89174,0.322873,12.5,12.5,12.5,12.5,15,12.5,13,14.5,13.125,-0.11875,0.084375,-0.100781,-0.078125,0.1125,0.101562,0.155469,0.128125,0.119531,0.108594,0.15625,0.142187,0.207031,-0.109375,-0.0851563,0.0992187,0.0890625,0.142187,0.0914062,0.139844,0.127344,0.182031,0.114844,0.1,0.153906,-0.084375,0.133594,0.132812,0,10755.789,6.021179,7.915051,6.0234247,7.7760311,6.0091253,5.07678,6.6442611,4.0952289,0.17001058,0.18554512,0.16786401,0.18498743,0.15688536,0.17790016,0.16566203,0.19551401,0.17554609,0.42578125,0.51171875,0.41796875,0.46875,0.40234375,0.4375,0.44140625,0.33203125,0.4296875,10755.742,10755.727,10755.664,10755.719,10755.738,10755.719,10755.66,10755.648,0.45803571,0.6079982,0.50848758,0.55036781,0.58215621,0.60299061,0.48344657,0.49783944
